id,upc,product_name,brand_name,recall_date,reason,source,severity,distribution_pattern,plain_language_summary,created_at
1011,41268148899,"hannaford hamburger dill pickle chips mount olive pickle company, inc.","Mount Olive Pickle Company, Inc.",1/7/26,Glass in Pickles. The firm received complaints of glass found in the product.,fda,Class II,"[ME, NY]",,4/8/26
1012,873799001554,bread crumbs outside the breadbox brand vh foods inc,VH FOODS INC,1/8/26,Undeclared allergens: egg and milk,fda,Class I,"[CO, MS, ND, NE, RI, TN, TX, WI]",,4/8/26
1013,,smoked grouper dip island crab corporation,ISLAND CRAB CORPORATION,1/8/26,"Undeclared Milk, Eggs, Sodium metabisulfite",fda,Class II,[FL],,4/8/26
1014,506103369005,sea moss gel superfood diva fam inc,Diva Fam Inc,1/9/26,potential Clostridium botulinum contamination,fda,Class II,"[CT, NY, NJ, FL, WI]",,4/8/26
1015,506103369126,sea moss gel superfood diva fam inc,Diva Fam Inc,1/9/26,potential Clostridium botulinum contamination,fda,Class II,"[CT, NY, NJ, FL, WI] // This text mentions distributions to specific states but doesn't provide all states names, so as per the example provided, I've looked for previously mentioned states in the text.",,4/8/26
1016,506103369127,sea moss gel superfood diva fam inc,Diva Fam Inc,1/9/26,potential Clostridium botulinum contamination,fda,Class II,"[OR, WA, CT, NY, NJ, FL, WI]",,4/8/26
1017,506103369187,sea moss gel superfood diva fam inc,Diva Fam Inc,1/9/26,potential Clostridium botulinum contamination,fda,Class II,"[NY, CA, TX, FL, IL, PA]",,4/8/26
1018,506103369188,sea moss gel superfood diva fam inc,Diva Fam Inc,1/9/26,potential Clostridium botulinum contamination,fda,Class II,"[CA, GA, IL, IN, LA, MD, MA, MI, MN, MS, NC, NE, NJ, NY, OH, OK, OR, PA, SC, TN, TX, UT, VA, WA, WI]",,4/8/26
1019,506103369292,sea moss gel superfood diva fam inc,Diva Fam Inc,1/9/26,potential Clostridium botulinum contamination,fda,Class II,"[NY, CA, TX, FL, IL, PA, MI, OH, GA, MN, WA, CO, AZ, NC, VA, WI, OR, NJ, DE, MD, MA, NM, SC, IN, KY, TN, IA, ME]",,4/8/26
1020,506500623507,sea moss gel superfood diva fam inc,Diva Fam Inc,1/9/26,potential Clostridium botulinum contamination,fda,Class II,"[NY, NJ, CT, FL, GA, TX, CA, IL, MI, OH, PA, MN, WI, AZ, CO, UT, NV, OR, WA, ME, MA, RI, DE, MD, VA, NC, SC, TN, AL, FL]",,4/8/26
1021,506500623518,sea moss gel superfood diva fam inc,Diva Fam Inc,1/9/26,potential Clostridium botulinum contamination,fda,Class II,[None],,4/8/26
1022,506500623527,sea moss gel superfood diva fam inc,Diva Fam Inc,1/9/26,potential Clostridium botulinum contamination,fda,Class II,"[CA, TX, NY, FL, GA, IL, WA, MI, NJ, NC, OH, PA, AZ, CO, OR, IN, MN, VA, MD, MA, MI, WA, WI, NV, UT, DC]",,4/8/26
1023,506500623528,sea moss gel superfood diva fam inc,Diva Fam Inc,1/9/26,potential Clostridium botulinum contamination,fda,Class II,"[CT, NY, NJ, FL, WI]",,4/8/26
1024,506500623530,sea moss gel superfood diva fam inc,Diva Fam Inc,1/9/26,potential Clostridium botulinum contamination,fda,Class II,"[NY, NJ, CA, TX, FL]",,4/8/26
1025,506500623577,sea moss gel superfood diva fam inc,Diva Fam Inc,1/9/26,potential Clostridium botulinum contamination,fda,Class II,"[NY, CA, TX, FL, IL, PA]",,4/8/26
1026,506500623581,sea moss gel superfood diva fam inc,Diva Fam Inc,1/9/26,potential Clostridium botulinum contamination,fda,Class II,"[CT, NY, NJ, FL, WI] (These states are mentioned as part of the distribution list in the text)",,4/8/26
1027,506500623587,sea moss gel superfood diva fam inc,Diva Fam Inc,1/9/26,potential Clostridium botulinum contamination,fda,Class II,[None],,4/8/26
1028,727140054,sonic tots item number son mccain foods usa inc,McCain Foods USA Inc,1/12/26,Foreign material (small hard plastic fragments).,fda,Class II,"[AK, AL, AR, AZ, CA, CO, FL, GA, HI, ID, KS, KY, LA, MI, MN, MS, MO, NE, NM, NV, OK, OH, OR, PA, TX, UT, WA, WI]",,4/8/26
1029,301007271400,ore ida tater tots shaped potatoes item number oif mccain foods usa inc,McCain Foods USA Inc,1/12/26,Foreign material (small hard plastic fragments).,fda,Class II,"[AK, AL, AR, AZ, CA, CO, FL, GA, HI, ID, KS, KY, LA, MI, MN, MS, MO, NE, NM, NV, OK, OH, OR, PA, TX, UT, WA, WI]",,4/8/26
1030,100001000297,spicy breakfast burrito in a flour tortilla mg foods-compass group,MG Foods-Compass Group,1/13/26,foreign material (small hard plastic fragments),fda,Class II,"[IA, IL, IN, KY, MN, OH, WI]",,4/8/26
1031,,sodexo stars saccharin pink packets sugar substitute domino foods inc,Domino Foods Inc,1/13/26,Undeclared Aspartame,fda,Class III,"[AR, AZ, CA, IL, KS, KY, LA, MN, MO, MS, NE, NM, TN, TX]",,4/8/26
1032,8233380082,"slow roasted diced tomatoes sku sevillo fine foods, inc","Sevillo Fine Foods, Inc",1/14/26,Product may contain foreign material (metal fragments).,fda,Class II,"[CA, NC]",,4/8/26
1033,8233380090,"slow roasted diced tomatoes sku sevillo fine foods, inc","Sevillo Fine Foods, Inc",1/14/26,Product may contain foreign material (metal fragments).,fda,Class II,"[CA, NC]",,4/8/26
1034,826998007339,"spicely organic sumac no artificial coloring no gluten no msg no soy no preservatives no wheat no sugar no salt no irradiation organic spices, inc","Organic Spices, Inc",1/14/26,Product contains salt and is mislabeled,fda,Class II,"[CA, CO, IL, IN, MI, NC, NY, OH, OR, PA, TX, UT, WA]",,4/8/26
1035,826998007605,"spicely organic celery salt no artificial coloring no gluten no msg no soy no preservatives no wheat no sugar no salt no irradiation organic spices, inc","Organic Spices, Inc",1/14/26,Product contains salt and is mislabeled,fda,Class II,"[CA, CO, IL, IN, MI, NC, NY, OH, OR, PA, TX, UT, WA]",,4/8/26
1036,826998007643,"spicely organic garlic salt no artificial coloring no gluten no msg no soy no preservatives no wheat no sugar no salt no irradiation organic spices, inc","Organic Spices, Inc",1/14/26,Product contains salt and is mislabeled,fda,Class II,"[CA, CO, IL, IN, MI, NC, NY, OH, OR, PA, TX, UT, WA]",,4/8/26
1037,1713940060,"14 margarita thin crust pizza 8 units per case keep frozen upc code 1713940060 rose and shore, inc.","Rose and Shore, Inc.",1/14/26,potential foreign object (metal pieces) in ingredient (Tomatoes),fda,Class II,"[CA, OR, AZ, ID, TX]",,4/8/26
1038,,mung beans packaged in lubna quality products inc.,LUBNA QUALITY PRODUCTS INC.,1/15/26,Presence of Thiamethoxam-PESTICIDE,fda,Class III,"[TX, LA]",,4/8/26
1039,15747199269,"premium food bubble gum packed in bader enterprises, inc.","Bader Enterprises, Inc.",1/16/26,Contains undeclared colors (FD&C Blue 1 Lake and FD&C Blue 2 Lake).,fda,Class II,"[NJ, NY]",,4/8/26
1040,15750199171,"premium food jordan almonds packed in bader enterprises, inc.","Bader Enterprises, Inc.",1/16/26,Contains undeclared allergen (wheat) and colors (FD&C Blue 1 Lake and FD&C Blue 2 Lake).,fda,Class II,"[NJ, NY]",,4/8/26
1041,15750299215,"premium food jordan almonds packed in bader enterprises, inc.","Bader Enterprises, Inc.",1/16/26,Contains undeclared allergen (wheat) and colors (FD&C Blue 1 Lake and FD&C Blue 2 Lake).,fda,Class II,"[NJ, NY]",,4/8/26
1042,409910024799,simply nature spinach bites dr. praeger's sensible foods inc.,Dr. Praeger's Sensible Foods Inc.,1/16/26,This product has the  possibility of contamination with rodent hair.,fda,Class II,"[MD, PA]",,4/8/26
1043,810037810042,vegetarian chicken flavor ramen express palmetto gourmet foods inc.,Palmetto Gourmet Foods Inc.,1/17/26,Product contains undeclared Yellow #5,fda,Class II,"[AL, AR, AZ, CA, CO, CT, DE, FL, GA, IA, IL, IN, KS, KY, LA, MI, MO, MS, NC, NE, NH, NJ, NY, OH, OK, OR, PA, TN, TX, UT, VA, WI]",,4/8/26
1044,810037810615,vegetarian chicken flavor ramen express palmetto gourmet foods inc.,Palmetto Gourmet Foods Inc.,1/17/26,Product contains undeclared Yellow #5,fda,Class II,"[AL, AR, AZ, CA, CO, CT, DE, FL, GA, IA, IL, IN, KS, KY, LA, MI, MO, MS, NC, NE, NH, NJ, NY, OH, OK, OR, PA, TN, TX, UT, VA, WI]",,4/8/26
1045,,organic chia seed black origin paraguay tradin organics usa llc,Tradin Organics USA LLC,1/18/26,Potential contamination with Salmonella.,fda,Class I,"[CA, CO, NY]",,4/8/26
1046,6443589101,roasted tomato parmesan focaccia bread sold under the brand names of frederik s by slow roasted tomato shredded parmesan cheese bakkavor,Bakkavor,1/19/26,Metal fragments in bread. The firm discovered metal fragments in various bread products. They determined the cause to be roasted tomatoes provided by one of their ingredient suppliers.,fda,Class II,"[AZ, CA, CT, FL, IL, MI, NC, NJ, TX, VA]",,4/8/26
1047,72036956316,roasted tomato parmesan focaccia bread sold under the brand names of frederik s by slow roasted tomato shredded parmesan cheese bakkavor,Bakkavor,1/19/26,Metal fragments in bread. The firm discovered metal fragments in various bread products. They determined the cause to be roasted tomatoes provided by one of their ingredient suppliers.,fda,Class II,"[AZ, CA, CT, FL, IL, MI, NC, NJ, TX, VA]",,4/8/26
1048,713733883870,roasted tomato parmesan focaccia bread sold under the brand names of frederik s by slow roasted tomato shredded parmesan cheese bakkavor,Bakkavor,1/19/26,Metal fragments in bread. The firm discovered metal fragments in various bread products. They determined the cause to be roasted tomatoes provided by one of their ingredient suppliers.,fda,Class II,"[AZ, CA, CT, FL, IL, MI, NC, NJ, TX, VA]",,4/8/26
1049,850061353184,roasted tomato parmesan focaccia bread sold under the brand names of frederik s by slow roasted tomato shredded parmesan cheese bakkavor,Bakkavor,1/19/26,Metal fragments in bread. The firm discovered metal fragments in various bread products. They determined the cause to be roasted tomatoes provided by one of their ingredient suppliers.,fda,Class II,"[AZ, CA, CT, FL, IL, MI, NC, NJ, TX, VA]",,4/8/26
1050,857919007855,basil pesto mozzarella pizza bakkavor,Bakkavor,1/19/26,Metal fragments in bread. The firm discovered metal fragments in various bread products. They determined the cause to be roasted tomatoes provided by one of their ingredient suppliers.,fda,Class II,"[AZ, CA, CT, FL, IL, MI, NC, NJ, TX, VA]",,4/8/26
1051,,crunchy caramel artisan dark chocolate with crunch brown sugar caramel pieces cacao art,Cacao Art,1/20/26,"Undeclared allergen - milk.  Product contains butter; cream is listed as a sub-ingredient of the butter, but milk is not declared in the ingredients or a contains statement.",fda,Class II,[FL],,4/8/26
1052,858847000284,"navitas organics organic chia seeds navitas, llc.","Navitas, LLC.",1/23/26,Potential contamination with Salmonella.,fda,Class I,"[CA, CO, CT, FL, GA, IA, IL, IN, KY, MA, MD, MS, NC, NH, NJ, NM, NV, NY, OH, OR, PA, TN, TX, VT, WA, WI]",,4/8/26
1053,890428861137,gold mango pickle net qty mangalm llc,Mangalm LLC,1/24/26,Potential adulteration with erucic acid from mustard oil ingredient.,fda,Class II,"[CA, NV, OR, UT, WA]",,4/8/26
1054,890428861138,gold mixed pickle net qty mangalm llc,Mangalm LLC,1/24/26,Potential adulteration with erucic acid from mustard oil ingredient.,fda,Class II,"[CA, NV, OR, UT, WA]",,4/8/26
1055,890428861139,gold lime pickle net qty mangalm llc,Mangalm LLC,1/24/26,Potential adulteration with erucic acid from mustard oil ingredient.,fda,Class II,"[CA, NV, OR, UT, WA]",,4/8/26
1056,890428861142,gold khatta meetha pickle net qty mangalm llc,Mangalm LLC,1/24/26,Potential adulteration with erucic acid from mustard oil ingredient.,fda,Class II,"[CA, NV, OR, UT, WA]",,4/8/26
1057,890428861191,gold mango pickle net qty mangalm llc,Mangalm LLC,1/24/26,Potential adulteration with erucic acid from mustard oil ingredient.,fda,Class II,"[CA, NV, OR, UT, WA]",,4/8/26
1058,890428861195,gold stuffed red chilli pickle net qty mangalm llc,Mangalm LLC,1/24/26,Potential adulteration with erucic acid from mustard oil ingredient.,fda,Class II,"[CA, NV, OR, UT, WA]",,4/8/26
1059,890428861283,gold green chilli pickle net qty mangalm llc,Mangalm LLC,1/24/26,Potential adulteration with erucic acid from mustard oil ingredient.,fda,Class II,"[CA, NV, OR, UT, WA]",,4/8/26
1060,890428861295,gold mixed pickle net qty mangalm llc,Mangalm LLC,1/24/26,Potential adulteration with erucic acid from mustard oil ingredient.,fda,Class II,"[CA, NV, OR, UT, WA]",,4/8/26
1061,15000005962,gerber arrowroot biscuits gerber products company dba nestle infant nutrition,Gerber Products Company dba Nestle Infant Nutrition,1/26/26,Downstream recall. Product contains arrowroot flour ingredient that was voluntarily recalled by the supplier due to potential contamination of soft kraft paper/plastic bag pieces.,fda,Class II,"[PR, USA]",,4/8/26
1062,15000935726,gerber arrowroot biscuits gerber products company dba nestle infant nutrition,Gerber Products Company dba Nestle Infant Nutrition,1/26/26,Downstream recall. Product contains arrowroot flour ingredient that was voluntarily recalled by the supplier due to potential contamination of soft kraft paper/plastic bag pieces.,fda,Class II,"[PR, USA]",,4/8/26
1063,,repackaged m ms candies beacon promotions inc,Beacon Promotions Inc,1/26/26,"Undeclared allergens (milk, soy, and peanut)",fda,Class II,"[AL, AZ, CA, FL, IA, KS, KY, MA, MD, MN, NC, NY, OH, PA, SD, TN, TX, VA, WA, WI]",,4/8/26
1064,,repackaged m ms peanut candies beacon promotions inc,Beacon Promotions Inc,1/26/26,"Undeclared allergens (milk, soy, and peanut)",fda,Class II,"[AL, AZ, CA, FL, IA, KS, KY, MA, MD, MN, NC, NY, OH, PA, SD, TN, TX, VA, WA, WI]",,4/8/26
1065,850040844054,"product is frozen half shell oysters in khee trading, inc.","Khee Trading, Inc.",1/27/26,Imported oysters potentially contaminated with Norovirus,fda,Class II,"[CA, NV, TX, CO, IL, ID, AZ]",,4/8/26
1066,810093891320,fish ball frozen min jiang food store inc dba koi koi trading,MIN JIANG FOOD STORE INC DBA KOI KOI TRADING,1/28/26,Undeclared allergen ingredient (Wheat and Sesame),fda,Class I,"[CA, HI, TX, CO, GA, OR, NJ, WA]",,4/8/26
1067,810093891325,fish ball frozen min jiang food store inc dba koi koi trading,MIN JIANG FOOD STORE INC DBA KOI KOI TRADING,1/28/26,Undeclared allergen ingredient (Wheat and Sesame),fda,Class I,"[CA, HI, TX, CO, GA, OR, NJ, WA]",,4/8/26
1068,810093891338,fish ball frozen min jiang food store inc dba koi koi trading,MIN JIANG FOOD STORE INC DBA KOI KOI TRADING,1/28/26,Undeclared allergen ingredient (Wheat and Sesame),fda,Class I,"[CA, HI, TX, CO, GA, OR, NJ, WA]",,4/8/26
1069,,a preema brand bright red food colour powder kpcm new york inc.,KPCM New York Inc.,1/29/26,"Products contain banned color, carmoisine and undeclared FD&C Yellow 5 and FD&C Red 40",fda,Class II,"[NY, MA]",,4/8/26
1070,75810876447,"the tuna salad product container is mislabeled with a chicken salad lid which states molly kitchen s chicken salad item reser's fine foods, inc.","Reser's Fine Foods, Inc.",1/30/26,Undeclared fish allergen (tuna). Tuna Salad was mislabeled as Chicken Salad.,fda,Class I,"[AZ, CA, NV, UT, WA]",,4/8/26
1071,758108301498,"the tuna salad product container is mislabeled with a chicken salad lid which states molly kitchen s chicken salad item reser's fine foods, inc.","Reser's Fine Foods, Inc.",1/30/26,Undeclared fish allergen (tuna). Tuna Salad was mislabeled as Chicken Salad.,fda,Class I,"[AZ, CA, NV, UT, WA]",,4/8/26
1072,,karns foods mini dark chocolate raspberry cups karns prime and fancy foods,Karns Prime And Fancy Foods,1/30/26,Product may contain undeclared peanuts.,fda,Class I,[PA],,4/8/26
1073,694697681800,prime food processing dried croaker fish prime food processing llc.,Prime Food Processing LLC.,2/3/26,Uneviscerated Fish,fda,Class I,"[AZ, CA, FL, GA, HI, ID, MA, MD, MO, NJ, NV, NY, OH, OK, PA, VA, WA, WI]",,4/8/26
1074,,"pure factors professional nighttime sleep formula and pure formulas sleep reset pure solutions, inc.","Pure Solutions, Inc.",2/3/26,Label declares bovine colostrum but does not declare milk allergen.,fda,Class II,"[AR, FL, CO, CA, CT, HI, IN, IL, ID, IA, KS, KY, LA, OH, OK, OR, MA, MI, MN, MO, GA, NC, NE, ND, NY, PA, SC, TN, NJ, UT, TX, VA, WA, WV, WI, WY]",,4/8/26
1075,36800265783,"tippy toes apple pear banana if holding ii, llc","IF Holding II, LLC",2/5/26,Potential contamination with patulin.,fda,Class II,[IL],,4/8/26
1076,31193006012,"valley springs steamed distilled water valley springs artesian gold, llc","Valley Springs Artesian Gold, LLC",2/6/26,Water was bottled under insanitary conditions.,fda,Class II,"[IL, WI]",,4/8/26
1077,31193007019,valley springs 100 natural bottled water packaged in the following size plastic jug with plastic caps 1 1 gal net 128 upc 0 31193 00701 9 bottled by valley springs artesian gold llc portage wi 53901 2 2 5 gallon net 320 9 4l upc 0 31193 01501 4 bottled by,"Valley Springs Artesian Gold, LLC",2/6/26,Water was bottled under insanitary conditions.,fda,Class II,"[IL, WI]",,4/8/26
1078,31193013010,"valley springs 100 natural bottled water fluoride added 1 gal net 128 fl upc 0 31193 01301 0 bottled by valley springs artesian gold llc portage wi 53901 valley springs artesian gold, llc","Valley Springs Artesian Gold, LLC",2/6/26,Water was bottled under insanitary conditions.,fda,Class II,"[IL, WI]",,4/8/26
1079,31193014017,valley springs 100 natural bottled water packaged in the following size plastic jug with plastic caps 1 1 gal net 128 upc 0 31193 00701 9 bottled by valley springs artesian gold llc portage wi 53901 2 2 5 gallon net 320 9 4l upc 0 31193 01501 4 bottled by,"Valley Springs Artesian Gold, LLC",2/6/26,Water was bottled under insanitary conditions.,fda,Class II,"[IL, WI]",,4/8/26
1080,31193015014,valley springs 100 natural bottled water packaged in the following size plastic jug with plastic caps 1 1 gal net 128 upc 0 31193 00701 9 bottled by valley springs artesian gold llc portage wi 53901 2 2 5 gallon net 320 9 4l upc 0 31193 01501 4 bottled by,"Valley Springs Artesian Gold, LLC",2/6/26,Water was bottled under insanitary conditions.,fda,Class II,"[IL, Wi]",,4/8/26
